id,judul,klik_tawaran,klik_kita,userId
787041989993898,FREE ONGKIR Toples Plastik,0,0,61556372032675
942607207449968, daging kambing  ,0,0,61556372032675
25374156925516004, daging kambing  ,0,0,61556372032675
371308082452398,TERBAGUS Kurma Tunisia basah,0,0,61555946439377
719786860344360,GROSIR Kurma Tunisia madu,0,0,61555946439377
7497181686970294,GROSIR Kurma Muda libya Premium,0,0,61555946439377
388798840521885,TERBAGUS Kurma mesir,0,0,61555946439377
1323680681644009,GROSIR Kurma mesir,0,0,61555946439377
742605897971677,GROSIR Toples Plastik,0,0,61555946439377
3730747113835549, daging kambing  ,0,0,61555946439377
404634715592502, daging kambing  ,0,0,61555946439377
1369624017090831,Toko Toples Plastik,0,0,61556428942708
1144602139867675,FREE ONGKIR Toples Plastik,0,0,61556428942708
775543347810664, daging kambing  ,0,0,61556428942708
249247388257098, daging kambing  ,0,0,61556428942708
774287668092025,MURAH BANGET Toples Plastik,0,0,61556464821433
2040470742998600, daging kambing  ,0,0,61556464821433
878849760703658, daging kambing  sampil,0,0,61556464821433
1050188246055153,COD Toples Tabung Plastik,0,0,61556421740980
1148587046048560,FREE ONGKIR Botol Toples Tabung,0,0,61556421740980
1106408214036075,GROSIR Kurma Muda libya Premium,0,0,61556438270634
950504303212775,Suplier Toples Plastik Tabung,0,0,61556438270634
1448819102378743,Pusat Botol Toples Plastik,0,0,61556438270634
1602372060339684, daging kambing  BEKU,0,0,61556438270634
1124565382050581, daging kambing  ,0,0,61556438270634
452787850421719,COD Kurma Tunisia kering,0,0,61556330874211
1380620412619334,FREE ONGKIR Kurma Tunisia Premium,0,0,61556330874211
1131372254722461,COD Kurma Muda rutob Premium,0,0,61556330874211
2877092429100115,FREE ONGKIR Kurma Muda rutob Premium,0,0,61556330874211
1084152395969419,Toko Toples Plastik,0,0,61556330874211
398345109473875,FREE ONGKIR Toples Plastik,0,0,61556330874211
1113397669704783, daging kambing murah ,0,0,61556330874211
1319227008774265,Toko Kurma Tunisia basah,0,0,61556009219939
431451606123413,Gudang Kurma Tunisia Premium,0,0,61556009219939
1918415158591213,Toko Kurma Muda rutob Premium,0,0,61556009219939
752371900220950,Gudang Kurma Muda ruthob Premium,0,0,61556009219939
1575517136606523,COD Toples Tabung Plastik,0,0,61556513870170
805397461603874,FREE ONGKIR Botol Toples Tabung,0,0,61556513870170
863795232213838, daging kambing  sampil,0,0,61556513870170
312228284805224,Importir Kurma Tunisia tangkai,0,0,61553646584248
2714137675415638,Pusat Botol Toples Plastik,0,0,61553646584248
794354925883386, daging kambing  ,0,0,61553646584248
948217976656059, daging kambing  ,0,0,61553646584248
952507979857735, daging kambing murah ,0,0,61556287377999
851766723386560, daging kambing Murah ,0,0,61556287377999
393153223336795,GROSIR Toples Plastik,0,0,61556201191702
3806824416214964, daging kambing  ,0,0,61556201191702
340420295066735, daging kambing  ,0,0,61556201191702
443989281611895,COD Toples Tabung Plastik,0,0,61556318816695
25113739534937359,FREE ONGKIR Botol Toples Tabung,0,0,61556318816695
249468594904699, daging kambing  ,0,0,61556318816695
8002753203086054,FREE ONGKIR Kurma Tunisia Premium,0,0,61556015166626
917389413514002,Toko Toples Plastik,0,0,61556015166626
423475353587434,FREE ONGKIR Toples Plastik,0,0,61556015166626
247233071790691,MURAH BANGET Toples Plastik,0,0,61556169812994
850040120217802, daging kambing murah ,0,0,61556169812994
727636965846764,Pabrik Toples Plastik,0,0,61555976140479
240890565680223,GROSIR Toples Plastik,0,0,61555976140479
778133690427325, daging kambing  ,0,0,61555976140479
1470401730501607, daging kambing  ,0,0,61555976140479
441493738216151, daging kambing  sampil,0,0,61556215741125
2099588050406793,Suplier Toples Plastik Tabung,0,0,61555812287862
1124688982291936,Pusat Botol Toples Plastik,0,0,61555812287862
415828017763290, daging kambing  ,0,0,61555812287862
1068778170869461, daging kambing  ,0,0,61555812287862
443136848139884, daging kambing  BEKU,0,0,61555824257398
1585906042171943, daging kambing  ,0,0,61555824257398
1053353262410439,MURAH BANGET Toples Plastik,0,0,61556111673425
325360770512400,TERMURAH Toples Tabung Plastik,0,0,61556111673425
415501304226441,Pabrik Toples Plastik,0,0,61555886024290
749327083818667,GROSIR Toples Plastik,0,0,61555886024290
1442116396680893,COD Toples Tabung Plastik,0,0,61555881965593
726673582904929,FREE ONGKIR Botol Toples Tabung,0,0,61555881965593
339495435758520, daging kambing  ,0,0,61555881965593
868391808305650, daging kambing  sampil,0,0,61555881965593
710822184262720,Suplier Toples Plastik Tabung,0,0,61555996410261
696514112560732,Toko Toples Plastik,0,0,61555996410261
779377104073467,Suplier Toples Plastik Tabung,0,0,61555996410261
758371552889024,Pusat Botol Toples Plastik,0,0,61555996410261
228591103617321, daging kambing  ,0,0,61555996410261
1594873924678472,FREE ONGKIR Toples Plastik,0,0,61556147964811
745454200896441,MURAH BANGET Toples Plastik,0,0,61556147964811
1806708579752401,Toko Toples Plastik,0,0,61556147964811
979516450421778,FREE ONGKIR Toples Plastik,0,0,61556147964811
387729520666720, daging kambing  BEKU,0,0,61556147964811
941706494244591, daging kambing  ,0,0,61556147964811
1127667021703926,TERMURAH Kurma mesir,0,0,61555986787876
808140731113960,Pabrik Toples Plastik,0,0,61555986787876
369917532555616,GROSIR Toples Plastik,0,0,61555986787876
7695299697147442,COD Toples Tabung Plastik,0,0,61555986787876
1426058788280603, daging kambing  sampil,0,0,61555986787876
1047703479657933,Pabrik Toples Plastik,0,0,61556257259136
3620382444957676, daging kambing  ,0,0,61556257259136
947435210185910, daging kambing  ,0,0,61556257259136
257487340745492,Suplier Kurma Muda Rutob Premium,0,0,61556435870668
728942262703783,COD Kurma mesir,0,0,61556435870668
1455591282038310,FREE ONGKIR Kurma mesir,0,0,61556435870668
1193546768288397,COD Toples Tabung Plastik,0,0,61556435870668
788783769765837,FREE ONGKIR Botol Toples Tabung,0,0,61556435870668
790625496255795, daging kambing  ,0,0,61556435870668
717681380353077,Gudang Kurma Muda ruthob Premium,0,0,61553646703889
272826499189656,Suplier Kurma Mesir,0,0,61553646703889
1550002825855500,Pusat Kurma Mesir,0,0,61553646703889
730123559255896,FREE ONGKIR Toples Plastik,0,0,61553646703889
1394738441404248,Suplier Toples Plastik Tabung,0,0,61553646703889
1128692334931474,Pusat Botol Toples Plastik,0,0,61553646703889
1184941349356183, daging kambing  ,0,0,61553646703889
806323658206154, daging kambing  ,0,0,61553646703889
237141352722638,TERBAGUS Kurma Tunisia basah,0,0,61555756691442
282659634848449,GROSIR Kurma Tunisia madu,0,0,61555756691442
332177992623767,Importir Kurma mesir,0,0,61555756691442
1153074099402944,TERMURAH Kurma mesir,0,0,61555756691442
929554428727090,MURAH BANGET Toples Plastik,0,0,61555756691442
1579356892828297,COD Kurma Sukari Premium,0,0,61555934230455
991608475576802,FREE ONGKIR Kurma Sukari Premium,0,0,61555934230455
1082784839434782,TERBAGUS Kurma Ajwa Premium,0,0,61555934230455
1062767008359907,COD Kurma Muda rutob Premium,0,0,61555934230455
724097043236284,TERBAGUS Kurma mesir,0,0,61555934230455
420337050358651,GROSIR Kurma mesir,0,0,61555934230455
356219470733360,Suplier Toples Plastik Tabung,0,0,61555934230455
2131767350506179,Toko Toples Plastik,0,0,61555934230455
1418137535467746,Pabrik Toples Plastik,0,0,61555934230455
923613166034003, daging kambing  ,0,0,61555934230455
24826830810294059, daging kambing  ,0,0,61555934230455
949731550110059,COD Kurma mesir,0,0,61555716703947
427362003070236,FREE ONGKIR Botol Toples Tabung,0,0,61555716703947
359966880355816, daging kambing  ,0,0,61555716703947
730040945583290,Suplier Kurma Mesir,0,0,61556219001777
385999687374917,Pusat Kurma Mesir,0,0,61556219001777
788744669265223,Pabrik Toples Plastik,0,0,61556219001777
939395351103401,GROSIR Toples Plastik,0,0,61556219001777
966009311803171,COD Toples Tabung Plastik,0,0,61556219001777
1669926916745239,Suplier Toples Plastik Tabung,0,0,61556219001777
1578532776293216,Pusat Botol Toples Plastik,0,0,61556219001777
317459754665112, daging kambing  ,0,0,61556219001777
1127585301571984, daging kambing  ,0,0,61556219001777
876538867810632,Importir Kurma mesir,0,0,61555883135592
377770185178444,FREE ONGKIR Botol Toples Tabung,0,0,61555883135592
735981918639981,FREE ONGKIR Toples Plastik,0,0,61555883135592
2166331717044512, daging kambing  ,0,0,61555883135592
7200172086697237,Toko Kurma,0,0,61556454590049
258731607278406,Toko Kurma Tunisia basah,0,0,61556454590049
362288669968879,Gudang Kurma Tunisia Premium,0,0,61556454590049
285179224426074,Toko Kurma Muda rutob Premium,0,0,61556454590049
1503560537245554,Gudang Kurma Muda ruthob Premium,0,0,61556454590049
280485535074152,Suplier Kurma Mesir,0,0,61556454590049
411956914748684,Pusat Kurma Mesir,0,0,61556454590049
372113772332287,COD Toples Tabung Plastik,0,0,61556454590049
378897948250816,FREE ONGKIR Botol Toples Tabung,0,0,61556454590049
1125440075151158, daging kambing  ,0,0,61556454590049
1765883073899857, daging kambing  sampil,0,0,61556454590049
1019772629094327, daging kambing  ,0,0,61553510910622
1716739032166479, daging kambing  ,0,0,61553510910622
270287589401574, daging kambing Murah ,0,0,61553510910622
1957043891358117, daging kambing  ,0,0,61553510910622
908221270951734, daging kambing  ,0,0,61553510910622
1469301713616163, daging kambing  ,0,0,61553510910622
388653263536755, daging kambing  ,0,0,61553510910622
624801523063848, daging kambing Murah ,0,0,61553510910622
360783726698873, daging kambing  ,0,0,61553510910622
346829941626965, daging kambing  ,0,0,61553510910622
784709127037577,Importir Kurma mesir,0,0,61556162701384
720716720176081,TERMURAH Kurma mesir,0,0,61556162701384
405986908693061,Suplier Toples Plastik Tabung,0,0,61556162701384
393665743382403,Toko Toples Plastik,0,0,61556162701384
373658378919307,Toko Toples Plastik,0,0,61556162701384
1099073871426643,FREE ONGKIR Toples Plastik,0,0,61556162701384
375902595396803, daging kambing  BEKU,0,0,61556162701384
920409359727910, daging kambing  ,0,0,61556162701384
1132219681258627,TERBAGUS Kurma mesir,0,0,61556463501508
4439145666310585,GROSIR Kurma mesir,0,0,61556463501508
305103745592541,FREE ONGKIR Toples Plastik,0,0,61556463501508
723956453144330,MURAH BANGET Toples Plastik,0,0,61556463501508
346891981676526,TERMURAH Toples Tabung Plastik,0,0,61556463501508
1136840634000639, daging kambing Murah ,0,0,61556463501508
1563493681170915,COD Kurma,0,0,61555884912659
768975844738989,Toko Kurma Muda rutob Premium,0,0,61556365912707
1044943459910880,Toko Kurma mesir,0,0,61556365912707
1221322048828187,Gudang Kurma mesir,0,0,61556365912707
1093018605339302,Pusat Botol Toples Plastik,0,0,61556365912707
343772408015991, daging kambing  ,0,0,61556365912707
398567356210286, daging kambing  ,0,0,61556365912707
801780101793228,Importir Kurma Muda rutob Premium,0,0,61555982858076
1447481746152684,TERMURAH Kurma Muda rutob Premium,0,0,61555982858076
1244436213198070,FREE ONGKIR Toples Plastik,0,0,61555982858076
956960782455170,Toko Toples Plastik,0,0,61555982858076
775191524079491,FREE ONGKIR Toples Plastik,0,0,61555982858076
957995462694537, daging kambing  BEKU,0,0,61555982858076
7082868228477163, daging kambing  ,0,0,61555982858076
1645126689357565,GROSIR Kurma mesir,0,0,61555649897138
6674832845951377,MURAH BANGET Toples Plastik,0,0,61555649897138
1879768275816430,TERMURAH Toples Tabung Plastik,0,0,61555649897138
3271901113114746, daging kambing murah ,0,0,61555649897138
1121208665971491, daging kambing Murah ,0,0,61555649897138
435687788811634,Suplier Kurma Mesir,0,0,61556253297671
326581247055269,COD Toples Tabung Plastik,0,0,61556253297671
861935765600040, daging kambing  ,0,0,61556253297671
711448397542840, daging kambing  sampil,0,0,61556253297671
808901684598767,Suplier Toples Plastik Tabung,0,0,61556020709372
1361712744537383,Pusat Botol Toples Plastik,0,0,61556020709372
1862182907587825, daging kambing  ,0,0,61556020709372
1054212312527359, daging kambing  ,0,0,61553822254638
925159485925415,COD Kurma mesir,0,0,61556130445680
1575121336609196,Pabrik Toples Plastik,0,0,61556130445680
1875567419607220,GROSIR Toples Plastik,0,0,61556130445680
2058870121146842, daging kambing  ,0,0,61556130445680
1051775959215889, daging kambing  ,0,0,61556130445680
940821200763563,Toko Kurma Tunisia basah,0,0,61556300845442
400289485983498,Gudang Kurma Tunisia Premium,0,0,61556300845442
1322950135766342,Suplier Kurma Mesir,0,0,61556300845442
944790837091502,Pusat Kurma Mesir,0,0,61556300845442
967026184830278,COD Toples Tabung Plastik,0,0,61556300845442
1780354372449435, daging kambing  ,0,0,61556300845442
262074770283428, daging kambing  sampil,0,0,61556300845442
938734557444543,Toko Toples Plastik,0,0,61555982018268
1359978814712855,FREE ONGKIR Toples Plastik,0,0,61555982018268
1744864006035472,TERBAGUS Kurma Muda rutob Premium,0,0,61556042098689
319699497752074,TERBAGUS Kurma mesir,0,0,61556042098689
369109802621214,GROSIR Kurma mesir,0,0,61556042098689
424492546821718,MURAH BANGET Toples Plastik,0,0,61556042098689
1589434371833797,TERMURAH Toples Tabung Plastik,0,0,61556042098689
1351429638866395, daging kambing murah ,0,0,61556042098689
950280589877229, daging kambing Murah ,0,0,61556042098689
7245111355538523,COD Kurma mesir,0,0,61555849154392
1519822045247654,FREE ONGKIR Kurma mesir,0,0,61555849154392
1090639035470384,GROSIR Toples Plastik,0,0,61555849154392
800583181885960, daging kambing  ,0,0,61555849154392
1372741120046465, daging kambing  ,0,0,61555849154392
961279126005066,Toko Kurma mesir,0,0,61555675305653
420154650532411,Suplier Toples Plastik Tabung,0,0,61555675305653
363882243218214,Pusat Botol Toples Plastik,0,0,61555675305653
387707557224662, daging kambing  ,0,0,61555675305653
1127088422044894, daging kambing  ,0,0,61555675305653
728891309387652,GROSIR Kurma Ajwa Premium,0,0,61556137495360
389383413797979,COD Kurma Tunisia kering,0,0,61556137495360
864926055409812,FREE ONGKIR Kurma Tunisia Premium,0,0,61556137495360
371435032484116,TERBAGUS Kurma Muda rutob Premium,0,0,61556137495360
1482379112662052,GROSIR Kurma Muda libya Premium,0,0,61556137495360
1052855212450859,MURAH BANGET Toples Plastik,0,0,61556137495360
422058057148252,TERMURAH Toples Tabung Plastik,0,0,61556137495360
944556790066498, daging kambing Murah ,0,0,61556137495360
391618210006862, daging kambing  ,0,0,61553170816315
900960818195928, daging kambing  ,0,0,61553170816315
937492554754730,COD Kurma mesir,0,0,61556213669185
1593244228082490,FREE ONGKIR Kurma mesir,0,0,61556213669185
781138677285745,Pabrik Toples Plastik,0,0,61556213669185
1377147236282600,GROSIR Toples Plastik,0,0,61556213669185
1141336523450303, daging kambing  ,0,0,61556213669185
442673391431496, daging kambing  ,0,0,61556213669185
1140456386946728, daging kambing murah ,0,0,61556353975067
1625301131542189, daging kambing Murah ,0,0,61556353975067
1443423726385416,COD Kurma mesir,0,0,61556057135771
1819867651852391,FREE ONGKIR Kurma mesir,0,0,61556057135771
3694200584170446,GROSIR Toples Plastik,0,0,61556057135771
304725239286786,COD Toples Tabung Plastik,0,0,61556032048986
795234439112532,FREE ONGKIR Botol Toples Tabung,0,0,61556032048986
225667490573273,Pusat Botol Toples Plastik,0,0,61556220600729
657637599724769, daging kambing  ,0,0,61555815998885
1938791136517706,FREE ONGKIR Toples Plastik,0,0,61555815998885
941119037456929,TERMURAH Toples Tabung Plastik,0,0,61556308857149
1139837723844544,COD Kurma mesir,0,0,61555985109846
372779282186019,Pabrik Toples Plastik,0,0,61555985109846
372110632276824,GROSIR Toples Plastik,0,0,61555985109846
2090193181362736,Gudang Kurma,0,0,61556254437480
1214093366232462,Toko Kurma Sukari Premium,0,0,61556254437480
388412523911999,Toko Kurma Tunisia basah,0,0,61556254437480
356419444035325,Gudang Kurma Tunisia Premium,0,0,61556254437480
966797344793380,Suplier Kurma Muda Rutob Premium,0,0,61556254437480
1441246030157980,Pusat Kurma Muda ruthob Premium,0,0,61556254437480
379092788212170,Suplier Kurma Mesir,0,0,61556254437480
2147731888910522,Toko Kurma mesir,0,0,61556101685938
761334156056852,Gudang Kurma mesir,0,0,61556101685938
720868740092301,FREE ONGKIR Botol Toples Tabung,0,0,61556101685938
258853843936278,Suplier Toples Plastik Tabung,0,0,61556101685938
423983510159058,Pusat Botol Toples Plastik,0,0,61556101685938
293635773747534,Toko Toples Plastik,0,0,61555875284788
1587414398777827, daging kambing  BEKU,0,0,61555875284788
816734990469833, daging kambing  ,0,0,61555875284788
1495000337721736,TERBAGUS Kurma mesir,0,0,61556007938856
1069778154256305,GROSIR Kurma mesir,0,0,61556007938856
210519648791288,FREE ONGKIR Toples Plastik,0,0,61556007938856
970710674576199,MURAH BANGET Toples Plastik,0,0,61556007938856
1407737396532612,TERMURAH Toples Tabung Plastik,0,0,61556007938856
1126165068405566, daging kambing murah ,0,0,61556007938856
1083637612749072, daging kambing Murah ,0,0,61556007938856
205059822697408,Importir Kurma Tunisia tangkai,0,0,61555937860326
1564491847649054,Toko Kurma Muda rutob Premium,0,0,61555937860326
384964684474209,Gudang Kurma Muda ruthob Premium,0,0,61555937860326
930654002078288,FREE ONGKIR Kurma mesir,0,0,61555937860326
1039783110453808,Pabrik Toples Plastik,0,0,61555937860326
287240257577306,GROSIR Toples Plastik,0,0,61555937860326
759191552974719,COD Toples Tabung Plastik,0,0,61555937860326
279794395149075,Pabrik Toples Plastik,0,0,61555937860326
1567710340720610,GROSIR Toples Plastik,0,0,61555937860326
1349377165822555, daging kambing  ,0,0,61555937860326
284470101210653, daging kambing  ,0,0,61555937860326
7502999759751909,Suplier Kurma Mesir,0,0,61556241389968
931452658621365,Pusat Kurma Mesir,0,0,61556241389968
1585186778902367,FREE ONGKIR Botol Toples Tabung,0,0,61556241389968
929457918465849, daging kambing  ,0,0,61556126065677
382564261198039,COD Kurma Tunisia kering,0,0,61556126065677
223157777486385,FREE ONGKIR Kurma Tunisia Premium,0,0,61556126065677
1104812344155011,TERBAGUS Kurma Muda rutob Premium,0,0,61556126065677
